ts_ms,fast_vwap,slow_vwap,vwap_color
1719259200000,61634.4883,64737.4688,red
1719273600000,61594.2969,64652.5977,red
1719288000000,61561.2227,64592.9297,red
1719302400000,61538.2969,64532.3828,red
1719316800000,61543.0586,64458.8164,red
1719331200000,61562.8398,64390.3906,red
1719345600000,61571.0039,64366.3555,red
1719360000000,61585.5195,64340.0117,red
1719374400000,61589.9922,64311.4727,red
1719388800000,61581.3242,64266.2969,red
1719403200000,61575.5586,64176.5,red
1719417600000,61528.1367,64091.875,red
1719432000000,61512.75,64070.082,red
1719446400000,61498.5781,64046.8008,red
1719460800000,61473.2188,64013.8867,red
1719475200000,61459.5117,63986.8164,red
1719489600000,61488.7109,63889.9219,red
1719504000000,61495.9062,63841.6133,red
1719518400000,61496.543,63827.5234,red
1719532800000,61507.1758,63809.457,red
1719547200000,61502.7148,63781.4609,red
1719561600000,61502.9609,63749.8281,red
1719576000000,61444.4844,63631.543,red
1719590400000,61258.0039,63471.2969,red
1719604800000,61217.0312,63435.7031,red
1719619200000,61176.4922,63382.2773,red
1719633600000,61161.7344,63345.8906,red
1719648000000,61155.6406,63322.6016,red
1719662400000,61152.0469,63308.9297,red
1719676800000,61149.207,63300.8633,red
1719691200000,61145.2266,63292.1445,red
1719705600000,61139.3555,63281.7031,red
1719720000000,61153.2188,63235.0273,red
1719734400000,61175.6602,63204.7227,red
1719748800000,61193.4258,63187.332,red
1719763200000,61256.1562,63156.8828,red
1719777600000,61422.5469,63134.9258,red
1719792000000,61635.1055,63137.1562,red
1719806400000,61709.7227,63138.543,red
1719820800000,61847.0586,63128.1133,red
1719835200000,61908.9297,63124.2812,red
1719849600000,62076.0234,63129.8359,red
1719864000000,62121.3867,63128.0703,red
1719878400000,62141.1562,63127.4141,red
1719892800000,62167.1016,63123.5586,red
1719907200000,62192.9492,63117.2617,red
1719921600000,62198.3633,63081.4492,red
1719936000000,62187.2656,63067.9922,red
1719950400000,62182.832,63062.2539,red
1719964800000,61937.9141,62935.5234,red
1719979200000,61873.3711,62901.5938,red
1719993600000,61589.9297,62765.6953,red
1720008000000,61444.3945,62686.6172,red
1720022400000,61327.4727,62623.1797,red
1720036800000,61226.0469,62565.3555,red
1720051200000,60778.7383,62327.4922,red
1720065600000,60586.1602,62222.332,red
1720080000000,60064.2344,61933.7344,red
1720094400000,59743.2852,61723.9453,red
1720108800000,59673.457,61667.7695,red
1720123200000,59540.6367,61578.0156,red
1720137600000,58901.4648,61207.8945,red
1720152000000,58070.4141,60710.7461,red
1720166400000,57762.0117,60481.5234,red
1720180800000,57602.3477,60316.7656,red
1720195200000,57515.6406,60204.0195,red
1720209600000,57496.3789,60175.6016,red
1720224000000,57478.0078,60150.6914,red
1720238400000,57456.8516,60124.8867,red
1720252800000,57443.5039,60105.6445,red
1720267200000,57420.1875,60042.2852,red
1720281600000,57439.9805,59989.4688,red
1720296000000,57465.832,59968.9844,red
1720310400000,57484.2109,59951.793,red
1720324800000,57483.4844,59920.2188,red
1720339200000,57489.5234,59874.3867,red
1720353600000,57447.2539,59802.3477,red
1720368000000,57435.7109,59778.3086,red
1720382400000,57292.4414,59651.5703,red
1720396800000,56984.1328,59453.957,red
1720411200000,56866.6797,59354.5938,red
1720425600000,56888.8906,59256.1094,red
1720440000000,56762.9961,59090.0781,red
1720454400000,56720.0117,59021.9297,red
1720468800000,56716.8984,58998.3711,red
1720483200000,56724.7188,58974.6523,red
1720497600000,56742.4688,58958.125,red
1720512000000,56776.0586,58936.8086,red
1720526400000,56846.25,58895.0703,red
1720540800000,56886.8945,58882.5273,red
1720555200000,56922.4688,58874.3711,red
1720569600000,56961.7344,58863.5938,red
1720584000000,57192.7539,58864.1016,red
1720598400000,57267.4023,58860.4375,red
1720612800000,57327.5469,58834.4492,red
1720627200000,57339.3398,58817.6562,red
1720641600000,57349.918,58802.5078,red
1720656000000,57372.3789,58779,red
1720670400000,57393.0781,58771.9258,red
1720684800000,57459.1211,58768.6836,red
1720699200000,57570.207,58732,red
1720713600000,57565.793,58711.625,red
1720728000000,57558.6016,58700.0195,red
1720742400000,57500.6406,58652.6562,red
1720756800000,57489.7031,58642.2734,red
1720771200000,57472.5703,58625.043,red
1720785600000,57516.3633,58601.2578,red
1720800000000,57538.4883,58589.5586,red
1720814400000,57543.4961,58578.7617,red
1720828800000,57547.2539,58576.5977,red
1720843200000,57560.6328,58573.332,red
1720857600000,57616.5,58571.8398,red
1720872000000,57659.5781,58573.1992,red
1720886400000,57692.6484,58574.1289,red
1720900800000,57930.5547,58595.4805,red
1720915200000,58053.2461,58612.3086,red
1720929600000,58270.4141,58649.668,red
1720944000000,58345.6523,58663.9219,red
1720958400000,58470.9766,58687.8164,red
1720972800000,58496.4883,58692.793,red
1720987200000,58834.8945,58767.9297,green
1721001600000,59242.2734,58873.9336,green
1721016000000,59524.4336,58953.4805,green
1721030400000,59773.0352,59028.6758,green
1721044800000,60026.082,59108.9688,green
1721059200000,60439.4922,59249.8438,green
1721073600000,60880.5781,59408.5312,green
1721088000000,61054.9727,59473.2422,green
1721102400000,61402.4414,59633.1602,green
1721116800000,61561.6641,59719.2656,green
1721131200000,61978.5391,59928.6992,green
1721145600000,62340.1836,60121.7461,green
1721160000000,62531,60233.0156,green
1721174400000,62765.293,60359.582,green
1721188800000,62911.5,60442.7617,green
1721203200000,63052.6094,60537.0703,green
1721217600000,63214.8945,60652.9492,green
1721232000000,63333.9961,60768.1641,green
1721246400000,63379.625,60819.6836,green
1721260800000,63455.9922,60888.875,green
1721275200000,63515.2852,60941.4961,green
1721289600000,63558.1836,60979.5391,green
1721304000000,63617.332,61100.3359,green
1721318400000,63613.2539,61150.0859,green
1721332800000,63620.4961,61175.3242,green
1721347200000,63634.875,61205.5781,green
1721361600000,63648.0273,61240.1484,green
1721376000000,63664.7148,61290.0391,green
1721390400000,63907.5859,61461.9688,green
1721404800000,64349.7266,61707.2969,green
1721419200000,64524.6445,61813.5625,green
1721433600000,64597.3633,61862.7383,green
1721448000000,64629.6758,61883.7266,green
1721462400000,64657.8789,61901.4883,green
1721476800000,64715.668,61936.1328,green
1721491200000,65014.9062,62101.9688,green
1721505600000,65103.8672,62155.832,green
1721520000000,65141.2812,62177.7344,green
1721534400000,65247.7461,62248.2461,green
1721548800000,65301.9219,62284.2656,green
1721563200000,65477.9766,62396.1602,green
1721577600000,65830.2734,62680.1758,green
1721592000000,66093.3359,62864.3594,green
1721606400000,66211.4922,62951.4414,green
1721620800000,66279.8281,63019.0156,green
1721635200000,66350.6719,63096.6406,green
1721649600000,66461.2031,63245.9492,green
1721664000000,66590.0234,63373.9844,green
1721678400000,66660.8281,63454.8164,green
1721692800000,66683.7578,63485.3477,green
1721707200000,66692.3438,63561.4102,green
1721721600000,66697.2266,63632.4609,green
1721736000000,66686.4844,63781.0703,green
1721750400000,66622.2656,63834.5938,green
1721764800000,66585.5859,63861.8281,green
1721779200000,66555.2422,63887.5742,green
1721793600000,66546.2578,63895.4844,green
1721808000000,66532,63940.543,green
1721822400000,66523.2109,64018.1055,green
1721836800000,66471.6328,64070.4297,green
1721851200000,66397.4141,64100.3984,green
1721865600000,66187.8828,64113.5273,green
1721880000000,66113.1953,64113.3125,green
1721894400000,65997.0781,64113.9102,green
1721908800000,65766.9688,64127.0117,green
1721923200000,65669.4922,64144.543,green
1721937600000,65651.6094,64180.8164,green
1721952000000,65725.7734,64231.6758,green
1721966400000,65764.0938,64255.4102,green
1721980800000,65829.1562,64291.7031,green
1721995200000,66025.75,64399.9023,green
1722009600000,66086.0312,64431.6641,green
1722024000000,66159.3203,64469.6992,green
1722038400000,66193.3594,64487.2227,green
1722052800000,66256.2656,64517.0234,green
1722067200000,66304.2031,64538.8906,green
1722081600000,66814.5703,64766.9297,green
1722096000000,67012.9688,64894.3516,green
1722110400000,67302.4688,65219.5742,green
1722124800000,67324.1406,65255.1328,green
1722139200000,67330.8359,65278.5156,green
1722153600000,67355.1328,65331.0977,green
1722168000000,67371.0234,65358.6328,green
1722182400000,67397.5938,65389.8906,green
1722196800000,67420.2109,65413.9883,green
1722211200000,67598.7188,65525.7305,green
1722225600000,67729.0547,65601.9141,green
1722240000000,67838.6016,65667.6562,green
1722254400000,68011.1797,65879.0859,green
1722268800000,67892.0781,65951.4219,green
1722283200000,67854.9531,65965.0547,green
1722297600000,67723.9141,65979.1172,green
1722312000000,67693.6641,65987.0938,green
1722326400000,67665.8125,65992.8047,green
1722340800000,67445.7578,66004.5391,green
1722355200000,67323.5469,66004.7734,green
1722369600000,67244.4766,66003.8203,green
1722384000000,67200.9531,66004.9922,green
1722398400000,67153.5156,66005.7578,green
1722412800000,67122.0938,66006.9766,green
1722427200000,67054.0156,66017.2812,green
1722441600000,66909.2578,66006.5234,green
1722456000000,66674.0078,65965.9688,green
1722470400000,66467.8906,65920.4609,green
1722484800000,66349.8281,65893.3125,green
1722499200000,66299.9688,65882.5781,green
1722513600000,65834.8594,65760.4531,green
1722528000000,65586.1875,65685.5078,red
1722542400000,65479.9648,65647.6406,red
1722556800000,65428.4375,65628.5,red
1722571200000,65387.3906,65614.1484,red
1722585600000,65360.625,65604.375,red
1722600000000,65020.5742,65478.2539,red
1722614400000,64832.5391,65404.4258,red
1722628800000,64312.2344,65189.418,red
1722643200000,64091.6914,65090.7969,red
1722657600000,64016.7656,65055.9766,red
1722672000000,63975.5391,65037,red
1722686400000,63884.0977,64998.1875,red
1722700800000,63333.3828,64762.625,red
1722715200000,63124.4219,64662.4805,red
1722729600000,63081.5742,64641.0859,red
1722744000000,63021.0195,64612.5859,red
1722758400000,62950.4414,64579.2227,red
1722772800000,62473.5859,64366.0312,red
1722787200000,61719.2461,63999.9375,red
1722801600000,61492.2188,63873.3828,red
1722816000000,59615.1914,62910.1211,red
1722830400000,57734.4141,61763.0664,red
1722844800000,57278.0898,61443.2969,red
1722859200000,56436.8516,60702.5742,red
1722873600000,56273.2344,60511.6172,red
1722888000000,56182.5078,60392.9258,red
1722902400000,56153.6445,60325.4453,red
1722916800000,56145.7188,60282.4297,red
1722931200000,56107.3086,60193.6797,red
1722945600000,56083.125,60064.1484,red
1722960000000,56120.0234,59987.9141,red
1722974400000,56124.2773,59941.6211,red
1722988800000,56142.5039,59893.8594,red
1723003200000,56160.9453,59870.0547,red
1723017600000,56249.3516,59793.8594,red
1723032000000,56262.4414,59701.1797,red
1723046400000,56203.1484,59617.5117,red
1723060800000,56131.3906,59524.7852,red
1723075200000,56152.9961,59465.0742,red
1723089600000,56191.3086,59435.4219,red
1723104000000,56227.1328,59415.5977,red
1723118400000,56487.3633,59386.0273,red
1723132800000,56611.3438,59387.6523,red
1723147200000,57029.1992,59437.4766,red
1723161600000,57173.8906,59455.5117,red
1723176000000,57267.25,59465.6602,red
1723190400000,57526.5391,59491.0547,red
1723204800000,57902.4766,59518.6328,red
1723219200000,58033.1016,59531.5859,red
1723233600000,58231.3086,59554.8438,red
1723248000000,58336.9297,59568.6055,red
1723262400000,58357.0586,59571.0859,red
1723276800000,58445.2812,59582.7891,red
1723291200000,58486.2617,59587.5703,red
1723305600000,58593.0156,59601.293,red
1723320000000,58628.9961,59605.9336,red
1723334400000,58681.7266,59612.8828,red
1723348800000,58712.625,59616.8242,red
1723363200000,58894.6992,59639.6328,red
1723377600000,58982.043,59647.9688,red
1723392000000,59021.4766,59649.7852,red
1723406400000,58992.3242,59611.8008,red
1723420800000,58964.1836,59596.4844,red
1723435200000,58894.0703,59561.5117,red
1723449600000,58959.4258,59551.1445,red
1723464000000,59062.2422,59551.2656,red
1723478400000,59083.3438,59544.1367,red
1723492800000,59090.2422,59539.3828,red
1723507200000,59095.9688,59537.3594,red
1723521600000,59097.2344,59536.0586,red
1723536000000,59087.0078,59529.4375,red
1723550400000,59101.7852,59525.8828,red
1723564800000,59473.8711,59602.1836,red
1723579200000,59515.2031,59612.3672,red
1723593600000,59537.6445,59617.8438,red
1723608000000,59562.4336,59623.6953,red
1723622400000,59641.6602,59642.418,red
1723636800000,59714.0742,59661.9961,green
1723651200000,59679.7656,59653.5703,green
1723665600000,59644.1172,59644.668,red
1723680000000,59574.0039,59626.8555,red
1723694400000,59518.3789,59612.6445,red
1723708800000,59479.043,59602.3281,red
1723723200000,59448.7656,59588.7656,red
1723737600000,59107.0117,59481.0117,red
1723752000000,58915.3789,59413.5586,red
1723766400000,58882.9805,59400.1953,red
1723780800000,58866.3359,59391.6484,red
1723795200000,58844.5938,59378.7734,red
1723809600000,58755.9453,59334.8164,red
1723824000000,58791.3555,59330.1484,red
1723838400000,58802.4023,59327.9258,red
1723852800000,58810.9258,59326.4336,red
1723867200000,58815.6797,59325.9844,red
1723881600000,58822.8633,59325.4961,red
1723896000000,58841.8008,59325.8281,red
1723910400000,58849.8008,59326.2305,red
1723924800000,58858.3242,59326.3555,red
1723939200000,58900.1602,59329.6133,red
1723953600000,58915.8242,59330.4297,red
1723968000000,58958.7031,59335.1602,red
1723982400000,58988.4844,59338.6016,red
1723996800000,59013.168,59340.7578,red
1724011200000,59001.6484,59332.9727,red
1724025600000,58958.7812,59318.3867,red
1724040000000,58947.3906,59314.4961,red
1724054400000,58875.1445,59293.1641,red
1724068800000,58838.2031,59277.3984,red
1724083200000,58840.5586,59270.3242,red
1724097600000,58859.8164,59270.6289,red
1724112000000,59010.0352,59292.2148,red
1724126400000,59145.1016,59315.4727,red
1724140800000,59232.9844,59330.957,red
1724155200000,59286.7266,59338.3711,red
1724169600000,59280.3789,59335.9766,red
1724184000000,59276.1367,59334.4297,red
1724198400000,59273.6836,59333.4922,red
1724212800000,59284.7031,59335.3203,red
1724227200000,59300.6836,59337.7148,red
1724241600000,59336.1836,59344.5938,red
1724256000000,59618.832,59416.8281,green
1724270400000,59794.7383,59468.7148,green
1724284800000,59836.6328,59484.832,green
1724299200000,59889.5547,59503.0078,green
1724313600000,59953.1172,59523.6367,green
1724328000000,60023.8281,59553.1406,green
1724342400000,60032.8242,59558.7266,green
1724356800000,60048.3398,59566.5391,green
1724371200000,60060.8281,59571.7891,green
1724385600000,60127.707,59595.293,green
1724400000000,60165.793,59610.1055,green
1724414400000,60407.5625,59694.8281,green
1724428800000,60834.7383,59842.0781,green
1724443200000,61191.3828,59968.9766,green
1724457600000,61307.6484,60014.1172,green
1724472000000,61437.6562,60063.3945,green
1724486400000,61583.6953,60119.9883,green
1724500800000,61670.75,60154.5469,green
1724515200000,61805.5742,60207.1797,green
1724529600000,61935.5234,60261.0664,green
1724544000000,62097.2188,60328.2812,green
1724558400000,62140.7734,60347.9141,green
1724572800000,62206.8672,60377.8945,green
1724587200000,62290.8398,60414.3203,green
1724601600000,62323.5391,60428.0742,green
1724616000000,62618.5391,60552.0664,green
1724630400000,62705.4531,60597.6094,green
1724644800000,62760.543,60632.9219,green
1724659200000,62855.1641,60699.7891,green
1724673600000,62942.0664,60784.9414,green
1724688000000,62967.1484,60813.7969,green
1724702400000,62972.0703,60839.6484,green
1724716800000,62970.4492,60863.1641,green
1724731200000,62969.4336,60876.6172,green
1724745600000,62931.3945,60909.1445,green
1724760000000,62718.9766,60958.4922,green
1724774400000,62674.4805,60972.6484,green
1724788800000,61881.5859,60879.5469,green
1724803200000,61731.0234,60854.0703,green
1724817600000,61436.0117,60795.3086,green
1724832000000,61258.9766,60761.3242,green
1724846400000,60920.5781,60680.7734,green
1724860800000,60540.7148,60567.0273,red
1724875200000,60459.5586,60539.6289,red
1724889600000,60438.7461,60532.6641,red
1724904000000,60412.9375,60524.0664,red
1724918400000,60381.7031,60512.3711,red
1724932800000,60400.9727,60514.4727,red
1724947200000,60306.0781,60479.9141,red
1724961600000,60261.3906,60464.0547,red
1724976000000,60236.2148,60455.3594,red
1724990400000,60200.3398,60443.1211,red
1725004800000,60180.5117,60435.9961,red
1725019200000,59933.6953,60352.1094,red
1725033600000,59783.9258,60293.7734,red
