ts_ms,bb_middle,bb_upper_band,bb_lower_band
1746388800000,95933.0234,97262.3906,94603.6562
1746403200000,95726.0781,97265.4766,94186.6797
1746417600000,95572.2969,97048.7344,94095.8672
1746432000000,95407.0312,97020.6641,93793.3906
1746446400000,95221.7812,96966.1641,93477.3984
1746460800000,95104.875,96863.5,93346.2578
1746475200000,94983.5859,96599.9375,93367.2344
1746489600000,94845.2109,96298.1562,93392.2734
1746504000000,94737.375,96095.4062,93379.3516
1746518400000,94599.9219,95932.1406,93267.7031
1746532800000,94504.3672,95643.4453,93365.2812
1746547200000,94472.5938,95536.0156,93409.1719
1746561600000,94569.75,96106.8516,93032.6484
1746576000000,94635.0078,96393.7188,92876.2969
1746590400000,94827.8984,96930.9766,92724.8203
1746604800000,95040.125,97361.3672,92718.875
1746619200000,95195.9062,97697.9219,92693.8984
1746633600000,95347.4609,97800.8594,92894.0625
1746648000000,95582.0859,97996.5312,93167.6406
1746662400000,95925.625,98827.3594,93023.8828
1746676800000,96249.375,99515.9219,92982.8359
1746691200000,96606.1016,100071.133,93141.0625
1746705600000,97062.2578,100880.352,93244.1641
1746720000000,97597.75,101519.914,93675.5859
1746734400000,98220.8672,102711.898,93729.8281
1746748800000,98756.2109,103332.523,94179.8906
1746763200000,99243.4297,104303.828,94183.0234
1746777600000,99703.9766,104839.664,94568.2891
1746792000000,100126.117,105256.344,94995.8828
1746806400000,100566.25,105600.477,95532.0234
1746820800000,100996.812,105727.875,96265.75
1746835200000,101500.969,105499.297,97502.6406
1746849600000,101979.539,105248.688,98710.3984
1746864000000,102286.594,105205.406,99367.7812
1746878400000,102564.547,104956.984,100172.117
1746892800000,102832.359,104462.789,101201.93
1746907200000,103120.898,104583.461,101658.336
1746921600000,103314.453,104417.055,102211.844
1746936000000,103324.539,104426.492,102222.578
1746950400000,103482.516,104650.625,102314.406
1746964800000,103519.156,104731.945,102306.367
1746979200000,103628.742,104876.82,102380.672
1746993600000,103718.867,104910.93,102526.797
1747008000000,103787.977,104951.977,102623.984
1747022400000,103897.867,105008.641,102787.094
1747036800000,103936.547,104982.117,102890.977
1747051200000,103848.977,105134.844,102563.117
1747065600000,103735.891,105386.562,102085.227
1747080000000,103711.609,105407.547,102015.672
1747094400000,103608.828,105582.047,101635.609
1747108800000,103455.492,105376.43,101534.562
1747123200000,103435.75,105340.484,101531.016
1747137600000,103457.164,105365.305,101549.023
1747152000000,103468.805,105407.141,101530.477
1747166400000,103467.367,105403.781,101530.945
1747180800000,103402.406,105263.492,101541.32
1747195200000,103371.023,105197.469,101544.57
1747209600000,103357.047,105163.32,101550.781
1747224000000,103286.023,104986.039,101586.008
1747238400000,103254.664,104936.594,101572.734
1747252800000,103326.242,104954.664,101697.82
1747267200000,103390.547,104836.305,101944.797
1747281600000,103318.602,104966.109,101671.094
1747296000000,103365.648,104856.102,101875.203
1747310400000,103409.352,104845.227,101973.477
1747324800000,103368.023,104801.383,101934.656
1747339200000,103373.609,104812.266,101934.945
1747353600000,103317.289,104580.625,102053.961
1747368000000,103287.625,104494.266,102080.977
1747382400000,103296.016,104510.914,102081.117
1747396800000,103330.656,104612.695,102048.625
1747411200000,103337.539,104633.148,102041.922
1747425600000,103335.281,104630,102040.555
1747440000000,103348.195,104644.648,102051.742
1747454400000,103343.602,104638.578,102048.625
1747468800000,103362.164,104627.797,102096.531
1747483200000,103446.117,104393.102,102499.125
1747497600000,103502.648,104259.422,102745.875
1747512000000,103494.203,104265.18,102723.227
1747526400000,103505.039,104258.812,102751.258
1747540800000,103515.812,104287.422,102744.211
1747555200000,103500.383,104240.414,102760.352
1747569600000,103629.484,104896.203,102362.766
1747584000000,103646.641,104920.398,102372.891
1747598400000,103810.297,105730.781,101889.82
1747612800000,103778.539,105698.914,101858.172
1747627200000,103762.102,105697.383,101826.82
1747641600000,103723.68,105701.094,101746.266
1747656000000,103820.43,105860.102,101780.758
1747670400000,104000.875,106153.961,101847.797
1747684800000,104188.227,106395.922,101980.531
1747699200000,104372.227,106633.086,102111.375
1747713600000,104507.547,106676.93,102338.172
1747728000000,104644.93,106725.961,102563.898
1747742400000,104746.352,106810.867,102681.836
1747756800000,104978.258,107275.781,102680.734
1747771200000,105074.172,107554.328,102594.016
1747785600000,105285.219,107827.922,102742.523
1747800000000,105289.328,107839.727,102738.93
1747814400000,105501.172,107936.453,103065.891
1747828800000,105914.141,108607.945,103220.344
1747843200000,106320.461,108803.602,103837.312
1747857600000,106668.438,109523.805,103813.07
1747872000000,107115.375,110906.664,103324.078
1747886400000,107506.453,111686.891,103326.008
1747900800000,107879.914,112286.734,103473.094
1747915200000,108327.297,112750.695,103903.906
1747929600000,108753.812,113036.609,104471.023
1747944000000,109208.578,113283.898,105133.258
1747958400000,109497.336,113487.258,105507.414
1747972800000,109774.953,113518.453,106031.445
1747987200000,109933.656,113339.703,106527.609
1748001600000,110106.547,113008.148,107204.945
1748016000000,110260.898,112552.961,107968.836
1748030400000,110138.906,112833.008,107444.805
1748044800000,110118.242,112862.414,107374.07
1748059200000,109971.242,113006.328,106936.156
1748073600000,109787.07,112674.906,106899.234
1748088000000,109636.609,112466.57,106806.641
1748102400000,109493.18,112243.109,106743.25
1748116800000,109241.586,111936.93,106546.242
1748131200000,109022.859,111549.281,106496.43
1748145600000,108734.148,110869.984,106598.312
1748160000000,108461.18,110283.867,106638.484
1748174400000,108193.211,109680.086,106706.344
1748188800000,108096.18,109518.734,106673.625
1748203200000,108100.914,109534.938,106666.891
1748217600000,108167.875,109783.656,106552.094
1748232000000,108369.391,110188.781,106550
1748246400000,108472.289,110430.32,106514.266
1748260800000,108644.156,110681.648,106606.664
1748275200000,108640.602,110674.492,106606.703
1748289600000,108676.93,110748.273,106605.578
1748304000000,108672.5,110741.758,106603.242
1748318400000,108798.211,110842.648,106753.766
1748332800000,108904.047,110947.453,106860.648
1748347200000,109082.039,111089.891,107074.18
1748361600000,109269.133,111034.453,107503.82
1748376000000,109410.18,110657.766,108162.594
1748390400000,109494.719,110375.555,108613.891
1748404800000,109482.492,110394.859,108570.125
1748419200000,109428.484,110386.055,108470.914
1748433600000,109214.125,110674.391,107753.852
1748448000000,109010.031,110848.195,107171.859
1748462400000,108851.383,110706.398,106996.375
1748476800000,108773.32,110666.109,106880.531
1748491200000,108660.742,110568.453,106753.031
1748505600000,108651.875,110556.422,106747.32
1748520000000,108472.32,110488.664,106455.977
1748534400000,108194.023,110562.852,105825.188
1748548800000,107864.602,110340.836,105388.367
1748563200000,107587.711,109968.398,105207.016
1748577600000,107307.969,109896.492,104719.453
1748592000000,107092.016,109620.297,104563.734
1748606400000,106855.07,109309.992,104400.148
1748620800000,106549.188,108984.859,104113.516
1748635200000,106326.57,109066.492,103586.656
1748649600000,106093.406,109131.039,103055.773
1748664000000,105806.227,108914.469,102697.992
1748678400000,105481.57,108538.117,102425.031
1748692800000,105245.156,108027.086,102463.227
1748707200000,104955.602,106942.547,102968.656
1748721600000,104785.398,106419.57,103151.234
1748736000000,104691.359,106256.359,103126.359
1748750400000,104602.508,106108.008,103097.008
1748764800000,104466.016,105774.508,103157.516
1748779200000,104443.133,105722.391,103163.883
1748793600000,104390.211,105476.227,103304.203
1748808000000,104399.648,105525.891,103273.406
1748822400000,104415.914,105559.664,103272.164
1748836800000,104515.164,105734.391,103295.945
1748851200000,104542.648,105698.852,103386.445
1748865600000,104591.734,105664.633,103518.836
1748880000000,104657.891,105551.039,103764.742
1748894400000,104750.992,105833.898,103668.086
1748908800000,104807.961,105958.109,103657.82
1748923200000,104848.805,106009.531,103688.086
1748937600000,104916.172,106068.336,103764.008
1748952000000,105083.172,106472.578,103693.766
1748966400000,105237.656,106630.391,103844.922
1748980800000,105287.945,106651.055,103924.828
1748995200000,105317.664,106683.484,103951.844
1749009600000,105295.398,106649.594,103941.203
1749024000000,105316.641,106649.953,103983.328
1749038400000,105309.141,106642.016,103976.266
1749052800000,105371.836,106531.43,104212.242
1749067200000,105390.078,106497.172,104282.984
1749081600000,105433.805,106426.68,104440.93
1749096000000,105339,106402.133,104275.867
1749110400000,105290.977,106379.719,104202.234
1749124800000,105244.688,106399.898,104089.469
1749139200000,104998.586,107082.078,102915.094
1749153600000,104633.453,107190.305,102076.594
1749168000000,104366.734,106972.281,101761.195
1749182400000,104205.305,106811.867,101598.742
1749196800000,104091.617,106591.742,101591.484
1749211200000,104075.766,106546.977,101604.547
1749225600000,104012.016,106416.883,101607.148
1749240000000,103943.742,106253.133,101634.359
1749254400000,103942.516,106249.844,101635.188
1749268800000,103957.57,106286.945,101628.195
1749283200000,103966.484,106313.141,101619.836
1749297600000,104040.461,106515.586,101565.344
1749312000000,104103.93,106699.938,101507.914
1749326400000,104178.008,106876.828,101479.18
1749340800000,104436.586,106884.039,101989.133
1749355200000,104716.539,106589.188,102843.898
1749369600000,104943.703,106423.492,103463.906
1749384000000,105145.188,106333.727,103956.648
1749398400000,105311.875,106436.109,104187.633
1749412800000,105357.133,106495.555,104218.711
1749427200000,105458.266,106416.148,104500.383
1749441600000,105547.672,106270.164,104825.18
1749456000000,105752.734,107036.398,104469.07
1749470400000,105948.883,107470.992,104426.781
1749484800000,106194.219,108167.25,104221.195
1749499200000,106528.789,109363.836,103693.75
1749513600000,106802.289,109990.695,103613.883
1749528000000,107062.219,110398.945,103725.5
1749542400000,107351.93,110795.602,103908.258
1749556800000,107608.227,110974.07,104242.391
1749571200000,107881.047,111201.391,104560.711
1749585600000,108185.109,111530.266,104839.945
1749600000000,108428.125,111678.469,105177.789
1749614400000,108691.453,111608.227,105774.672
1749628800000,108946.211,111329.344,106563.078
1749643200000,109242.508,110744.281,107740.727
1749657600000,109311.234,110612.148,108010.32
1749672000000,109381.094,110389.984,108372.203
1749686400000,109327.539,110554.383,108100.688
1749700800000,109137.555,110543.578,107731.531
1749715200000,108945.82,110749.047,107142.594
1749729600000,108786.75,110841.516,106731.984
1749744000000,108589.461,110835.5,106343.43
1749758400000,108348.641,111039.227,105658.055
1749772800000,107977.281,111285.68,104668.883
1749787200000,107595.969,111007.094,104184.852
1749801600000,107263.094,110702.812,103823.375
1749816000000,106978.047,110313.219,103642.883
1749830400000,106684.625,109901.867,103467.375
1749844800000,106423.484,109170.727,103676.25
1749859200000,106174.094,108658.352,103689.836
1749873600000,105920.055,108050.758,103789.359
1749888000000,105722.805,107601.656,103843.953
1749902400000,105526.078,107138.633,103913.523
1749916800000,105367.625,106852.297,103882.945
1749931200000,105254.188,106437.781,104070.586
1749945600000,105161.148,106004.336,104317.961
1749960000000,105146.25,105961.688,104330.812
1749974400000,105192.484,105877.289,104507.68
1749988800000,105240.109,105927.203,104553.008
1750003200000,105257.766,105934.555,104580.977
1750017600000,105266.5,105955.312,104577.688
1750032000000,105322.867,106076.203,104569.523
1750046400000,105392.023,106500.383,104283.656
1750060800000,105508.398,106847.672,104169.133
1750075200000,105676.406,107311.789,104041.031
1750089600000,105930.797,108127.875,103733.727
1750104000000,106069.93,108218.758,103921.102
1750118400000,106279.203,108404.703,104153.703
1750132800000,106375.367,108454.75,104295.977
1750147200000,106384.742,108449.086,104320.398
1750161600000,106297.773,108603.25,103992.297
1750176000000,106275.68,108637.141,103914.219
1750190400000,106202.148,108708.109,103696.188
1750204800000,106193.219,108713.211,103673.234
1750219200000,106149.766,108732.266,103567.258
1750233600000,106073.078,108743.484,103402.68
1750248000000,105911.992,108602.57,103221.414
1750262400000,105691.141,108533.594,102848.688
1750276800000,105508.148,108207.094,102809.203
1750291200000,105253.062,107320.062,103186.062
1750305600000,105098.375,107000.969,103195.773
1750320000000,104896.602,106212.383,103580.82
1750334400000,104705.711,105599.133,103812.281
1750348800000,104607.812,105372.438,103843.188
1750363200000,104637.578,105370.992,103904.164
1750377600000,104632.789,105366.594,103898.992
1750392000000,104723.453,105666.953,103779.945
1750406400000,104780.984,105902.477,103659.492
1750420800000,104726.297,105883.625,103568.977
1750435200000,104617.641,105985.18,103250.109
1750449600000,104508.711,106039.984,102977.445
1750464000000,104486.555,106067.539,102905.578
1750478400000,104384.977,106037.562,102732.398
1750492800000,104297.773,105925.023,102670.516
1750507200000,104221.789,105880.758,102562.828
1750521600000,104040.727,105960.219,102121.242
1750536000000,103899.297,106063.727,101734.875
1750550400000,103764.062,106058.102,101470.023
1750564800000,103605.586,105943.281,101267.891
1750579200000,103470.344,105784.258,101156.43
1750593600000,102977.367,105946.023,100008.703
1750608000000,102471.414,105646,99296.8281
1750622400000,102240.047,105353.133,99126.9688
1750636800000,102085.375,105187.438,98983.3047
1750651200000,101990.656,105024.188,98957.1328
1750665600000,101833.242,104770.609,98895.8828
1750680000000,101690.156,104492.609,98887.7109
1750694400000,101641.75,104313.672,98969.8281
1750708800000,101771.633,104934.859,98608.4062
1750723200000,101966.875,105529.023,98404.7344
1750737600000,102173.25,106061.242,98285.2578
1750752000000,102376.047,106564.531,98187.5703
1750766400000,102579.047,107023.273,98134.8281
1750780800000,102789.836,107507.305,98072.3672
1750795200000,103302.977,107770.883,98835.0703
1750809600000,103830.375,107795.633,99865.125
1750824000000,104236.031,108098.234,100373.82
1750838400000,104668.945,108400.352,100937.539
1750852800000,105033.883,108618.922,101448.852
1750867200000,105497.523,108668.461,102326.578
1750881600000,105919.484,108287.008,103551.961
1750896000000,106255.188,108276.93,104233.445
1750910400000,106430.977,108542,104319.953
1750924800000,106601.203,108588.984,104613.414
1750939200000,106765.711,108563.406,104968.023
1750953600000,106931.555,108535.133,105327.984
1750968000000,107053.797,108362.18,105745.422
1750982400000,107183.773,108244.398,106123.148
1750996800000,107240.961,108129.781,106352.148
1751011200000,107293.461,108013.688,106573.227
1751025600000,107342.445,107959.883,106725
1751040000000,107313.852,107990.031,106637.672
1751054400000,107314.914,107989.406,106640.422
1751068800000,107281.312,107909.68,106652.953
1751083200000,107292.625,107930.734,106654.523
1751097600000,107257.523,107812.969,106702.07
1751112000000,107230.922,107702.32,106759.523
1751126400000,107222.594,107690.328,106754.859
1751140800000,107223.438,107691.68,106755.188
1751155200000,107202.102,107642.203,106762
1751169600000,107232.352,107662.422,106802.281
1751184000000,107304.844,108074.672,106535.016
1751198400000,107367.758,108132.602,106602.914
1751212800000,107397.562,108132.953,106662.18
1751227200000,107470.812,108347.453,106594.18
1751241600000,107593.109,108534.266,106651.945
1751256000000,107632.562,108525.086,106740.039
1751270400000,107658.523,108530.172,106786.875
1751284800000,107662.922,108531.992,106793.852
1751299200000,107687.336,108542.406,106832.266
1751313600000,107662.633,108561.008,106764.266
1751328000000,107659.914,108563.844,106755.984
1751342400000,107648.453,108574.156,106722.742
1751356800000,107603.5,108661.094,106545.906
1751371200000,107499.961,108860.25,106139.68
1751385600000,107277.445,108915.227,105639.656
1751400000000,107126.539,108938.188,105314.898
1751414400000,107037.984,108906.648,105169.328
1751428800000,106946.812,108672.43,105221.195
1751443200000,106871.922,108399.703,105344.141
1751457600000,106954.32,108735.164,105173.477
1751472000000,107100.906,109360.211,104841.602
1751486400000,107192.297,109616.641,104767.953
1751500800000,107258.664,109786.094,104731.234
1751515200000,107413.82,110146.016,104681.625
1751529600000,107585.469,110531.43,104639.516
1751544000000,107726.352,110760.852,104691.852
1751558400000,107955.875,111094.336,104817.422
1751572800000,108215.164,111243.594,105186.734
1751587200000,108491.562,111106.688,105876.445
1751601600000,108709.961,110796.227,106623.703
1751616000000,108904.039,110440.789,107367.281
1751630400000,108942.281,110310.938,107573.617
1751644800000,108944.039,110305.117,107582.953
1751659200000,108887.859,110336.758,107438.953
1751673600000,108777.141,110196.836,107357.445
1751688000000,108719.18,110188.68,107249.68
1751702400000,108679.727,110183.633,107175.828
1751716800000,108590.555,110087.172,107093.945
1751731200000,108487.039,109891.836,107082.25
1751745600000,108420.906,109788.492,107053.32
